,3prime,tAI,max_5_UTR_length,TCGA-C8-A138,TCGA-C8-A138.1
IFIH1,121.0,0.412344512,377.0,-0.13722,-0.307465863
IFIT1,2775.0,0.411248073,495.0,0.515535,-0.32317974
IFIT2,1901.0,0.420797646,175.0,0.263321,-0.345095286
IFIT3,843.0,0.417440574,529.0,0.843264,-0.169190963
IFIT5,2354.0,0.414819429,231.0,0.330732,0.057180382
IFITM1,159.0,0.431550176,180.0,1.101535,-0.19113274
IFT27,109.0,0.4030938,426.0,-0.301929,-0.70062955
IGFBP3,1605.0,0.43060006,132.0,1.576824,0.077320211
IGFBP7,558.0,0.392734536,34.0,1.247552,0.07759335
IKBKE,745.0,0.435100597,714.0,0.607171,-0.022156392
IL16,3965.0,0.367979445,2395.0,1.4216,-0.120752464
IL1RN,1145.0,0.411881061,408.0,-2.326928,-0.840579023
IL4I1,16.0,0.4139018,621.0,1.396492,-0.451253992
ILF2,656.0,0.426220446,239.0,-0.203039,-0.205134082
IMPA2,2898.0,0.383680893,242.0,0.120039,0.096021964
INO80,5209.0,0.374025479,351.0,-0.586907,0.11214363
INPP1,263.0,0.395712795,700.0,0.253566,-0.3651114
INPP5D,1195.0,0.436077769,512.0,0.714552,0.03116354
INSR,4801.0,0.380857973,411.0,-0.285287,0.196707667
IPO5,2508.0,0.381335948,180.0,-1.208259,-0.188116379
IRF7,92.0,0.423538356,367.0,0.642732,-0.229106081
IRF8,1327.0,0.384714127,507.0,0.507341,-0.117774323
IRF9,369.0,0.432057622,127.0,1.62598,0.376372971
IRGQ,7659.0,0.399674011,156.0,-0.355739,0.022376692
ISCU,607.0,0.454630229,1331.0,0.441469,0.019516731
ISG15,62.0,0.419522688,77.0,1.62633,-0.840203891
ISG20,952.0,0.419932377,2368.0,0.312318,-0.303706329
ISOC1,1056.0,0.418535314,18.0,0.059193,-0.02776912
ITGB2,415.0,0.457304004,395.0,0.408743,-0.135954885
ITPKB,2981.0,0.440250717,340.0,-0.397043,0.059333082
JUNB,496.0,0.414023332,276.0,0.013489,-0.13786246
JUP,157.0,0.458302936,298.0,0.030233,-0.028635315
KANK2,2291.0,0.394238955,361.0,0.380695,0.185240593
KARS,4202.0,0.383913431,144.0,0.168446,-0.171593294
KDM1A,327.0,0.428444011,149.0,-0.275443,0.064154177
KDM2A,3716.0,0.372295488,864.0,1.006888,0.887022649
KDM2B,2488.0,0.393022165,407.0,0.230496,0.344094058
KDM3B,1327.0,0.37791414,200.0,-0.620364,0.180152418
KDM4A,1148.0,0.378142374,166.0,-0.503526,-0.044433465
KHSRP,1024.0,0.456900489,110.0,-0.645701,-0.264903929
KIAA2013,727.0,0.385456054,191.0,0.129137,-0.148208979
KIF20A,757.0,0.371463873,496.0,1.376835,0.586120365
KIF22,75.0,0.392489541,388.0,1.038922,-0.133222945
KIF2C,588.0,0.387865377,395.0,-0.276098,-0.457222724
KIF3B,3792.0,0.390782105,180.0,0.2852,0.648984012
KIF5B,3198.0,0.418236129,470.0,-0.254874,0.381509074
KLHL7,3616.0,0.41595405,521.0,0.364996,-0.254833406
KTI12,594.0,0.370414154,39.0,0.103541,-0.144417734
LAMP1,1311.0,0.390985106,281.0,0.384203,0.572835361
LANCL2,2422.0,0.433733517,578.0,0.39488,-0.144874073
LAP3,503.0,0.426841798,162.0,-0.272024,-0.438250478
LDHD,1826.0,0.398770776,52.0,1.125813,0.25833197
LENG1,560.0,0.445950324,48.0,1.592491,0.89210765
LGALS3,159.0,0.420172221,88.0,2.497568,1.188596854
LGALS3BP,1225.0,0.419930622,179.0,1.375367,0.349534597
LGALS9,641.0,0.410654931,118.0,0.680352,-0.283896343
LIN54,4893.0,0.441729058,383.0,-0.402545,-0.061315216
LPCAT1,2228.0,0.380803123,133.0,-1.522291,-1.134187951
LPXN,1776.0,0.432350833,254.0,1.110969,-0.138966372
LRPPRC,2376.0,0.377375074,58.0,-0.964202,-0.301149076
LRRC25,843.0,0.434491636,642.0,0.612351,-0.238729252
LRRC41,465.0,0.438391248,44.0,-0.929518,-0.088642899
LRRC59,1755.0,0.423067849,236.0,0.31589,0.154112123
LSM1,486.0,0.409616526,410.0,0.130855,-0.367779459
LSM6,1871.0,0.435100303,139.0,0.138012,-0.305056066
LTA4H,391.0,0.355044638,145.0,0.135698,0.000575353
LYN,4058.0,0.418972994,282.0,0.280869,-0.38664699
LYPLAL1,1137.0,0.3973742,157.0,0.003478,-0.243957619
LYRM4,6830.0,0.366844497,217.0,0.318349,0.21790823
LYSMD2,596.0,0.394037378,501.0,0.351701,-0.332754988
M6PR,1457.0,0.379162834,275.0,-0.661662,0.059068985
MAD2L1,4528.0,0.407191351,124.0,-0.270493,-0.22131019
MAGED2,327.0,0.466698843,233.0,0.129104,0.19343401
MAGOH,153.0,0.416054235,162.0,0.405181,-0.145032521
MAN2B1,128.0,0.381728903,76.0,0.503623,0.005719608
MANF,717.0,0.420319188,97.0,0.551112,-0.154877983
MAP4K1,170.0,0.374128007,140.0,1.552365,-0.109428014
MARCKSL1,768.0,0.468216312,206.0,-0.514889,-0.446778174
MAX,2676.0,0.337149475,479.0,0.715372,0.19522767
MBD2,3723.0,0.420256858,229.0,0.491836,-0.366788067
MBP,4041.0,0.393290432,264.0,-0.621407,-0.395486569
MCM2,662.0,0.460999542,110.0,-0.76442,-0.542520971
MCM4,2618.0,0.371821308,942.0,-1.577704,-0.513300293
MCM5,3214.0,0.470488076,94.0,-0.471602,-0.47254313
MDC1,658.0,0.415783633,440.0,-0.827451,-0.109345232
MDH1,210.0,0.381672323,435.0,0.033356,-0.414801986
ME1,1535.0,0.411214685,265.0,-0.0996,-0.554997564
ME3,171.0,0.395156177,377.0,-0.210183,-0.267041217
MECR,1365.0,0.445670958,612.0,-0.360323,-0.140346872
MED17,2631.0,0.366528813,275.0,-0.402702,0.085560799
MED19,934.0,0.439623042,93.0,0.327446,-0.78265617
MED28,10307.0,0.440157501,27.0,-0.673612,-0.033282656
MED29,4550.0,0.464327351,57.0,0.542389,-0.04430821
MEF2C,6848.0,0.41426337,654.0,0.632825,-0.201459338
MEN1,824.0,0.454590692,504.0,-0.008335,0.04000896
METTL13,961.0,0.396264071,347.0,-0.889765,0.002316909
MGST3,1295.0,0.374563048,428.0,1.928314,1.582600797
MIF4GD,787.0,0.397877071,137.0,-0.461283,-0.100182208
MINK1,774.0,0.455972684,525.0,-0.230989,0.140799676
MIS12,1334.0,0.420723459,745.0,0.368101,0.403220752
MLEC,5319.0,0.43043384,173.0,-0.716679,0.554256374
MLX,1636.0,0.386664187,65.0,-0.119512,-0.335722357
MMADHC,5382.0,0.406207656,205.0,-0.470547,-0.14826429
MMGT1,4451.0,0.406300672,388.0,-1.581889,0.713019486
MMP1,502.0,0.392399458,189.0,3.217783,-0.220826432
MMP14,1722.0,0.419367787,285.0,0.492549,0.193723946
MMP9,193.0,0.404253633,19.0,2.203267,-1.605612792
MORC3,2052.0,0.406702124,375.0,-0.194708,0.1452205
MORF4L1,1066.0,0.420719378,454.0,0.070253,0.074431221
MOV10,619.0,0.412681236,1415.0,0.809316,0.040100641
MPDU1,797.0,0.440676037,216.0,1.14262,0.842783601
MPHOSPH10,87.0,0.404440607,352.0,0.318299,-0.24664275
MRI1,2018.0,0.459301832,75.0,-0.925455,-0.497817087
MRPL13,1075.0,0.395373051,313.0,0.361648,-0.284284848
MRPL15,1888.0,0.407701507,63.0,0.562664,-0.220570839
MRPL16,212.0,0.368940255,214.0,0.444325,-0.282343416
MRPL17,6554.0,0.424450505,105.0,0.686193,-0.369533167
MRPL2,580.0,0.458698472,164.0,0.881519,-0.352328714
MRPL20,187.0,0.445765675,96.0,0.573499,-0.128448411
MRPL21,55.0,0.417448467,293.0,2.225917,-0.198160065
MRPL27,2133.0,0.436300758,31.0,1.209927,-0.288554078
MRPL40,113.0,0.406843086,653.0,0.693111,-0.073648425
MRPL46,1889.0,0.422788385,25.0,-0.073658,-0.247448784
MRPL48,1284.0,0.368940255,212.0,1.104367,0.123777352
MRPL51,2069.0,0.35376587,169.0,0.354634,-0.212675011
MRPL53,198.0,0.441261883,155.0,0.615579,-0.393978467
MRPL9,407.0,0.432679379,437.0,0.504451,-0.306977848
MRPS11,2793.0,0.477818717,1491.0,0.447179,-0.247144322
MRPS15,468.0,0.440649404,164.0,0.647754,0.024981034
MRPS17,1334.0,0.413812124,30.0,1.211623,-0.248737121
MRPS18B,936.0,0.408462865,157.0,0.510746,0.015083727
MRPS36,933.0,0.3748339,84.0,0.739893,-0.066647586
MRPS7,453.0,0.455992019,233.0,-0.410296,-0.152899519
MSI2,5168.0,0.366385762,173.0,-1.092859,-0.601792417
MSTO1,694.0,0.421389639,1152.0,-0.214004,-0.025488001
MT2A,316.0,0.576670685,123.0,0.635122,-1.110968284
MTA2,684.0,0.459443446,761.0,0.050121,-0.096727109
MTFMT,1550.0,0.414190941,26.0,-0.304706,-0.633185087
MTHFS,1663.0,0.434592403,179.0,0.750688,-0.007303493
MTMR1,2442.0,0.424163835,319.0,-0.527913,-0.124351957
MTMR14,421.0,0.371137969,151.0,0.410638,-0.16506855
MVP,50.0,0.435053297,193.0,0.951316,0.679444184
MX1,456.0,0.433488503,982.0,0.059511,-0.905321167
MX2,1812.0,0.430094961,104.0,0.776559,0.211867504
MYADM,2833.0,0.384589896,681.0,-0.54251,0.480290955
MYCBP,3972.0,0.381803634,73.0,-0.002047,0.104669912
MYL12A,812.0,0.453450746,478.0,1.023871,-0.278415465
MYO18A,3647.0,0.395788337,484.0,-1.318216,-0.232664251
MYO9B,1401.0,0.398943925,152.0,-0.304577,0.073707311
N6AMT1,5137.0,0.427535625,28.0,-0.290318,-0.356355034
NAA40,3212.0,0.389371031,261.0,-0.326636,-0.118834398
NAB1,2433.0,0.361024962,572.0,-0.791774,-0.341809014
NADK,1672.0,0.3959688,563.0,-0.577833,-0.049341793
NADSYN1,464.0,0.447848979,126.0,0.405858,-0.190590834
NAGK,1297.0,0.42527382,474.0,0.366992,-0.199135578
NANS,37.0,0.458552255,132.0,0.379404,-0.385171376
NAPA,1862.0,0.477781443,318.0,0.508561,-0.123656639
NAT10,4915.0,0.387474071,245.0,-0.06527,-0.078651545
NBAS,140.0,0.414580543,44.0,-1.001666,0.139491647
NCALD,2767.0,0.374888213,460.0,0.157307,-0.200848646
NCAPD3,2971.0,0.431957579,606.0,-0.57893,-0.17626379
NCAPG2,3501.0,0.41630572,200.0,-0.564419,-0.158716147
NCF1,2381.0,0.415579251,70.0,1.67007,-0.367996373
NCK2,1267.0,0.457831152,276.0,-0.027958,-0.36011592
NCKIPSD,4981.0,0.449411541,126.0,0.112054,0.078969808
NCOA5,1332.0,0.416761948,402.0,0.285509,0.24779329
NCOA7,3259.0,0.404217869,470.0,1.10255,-0.018359866
NDC80,61.0,0.356199389,182.0,1.266375,0.050220731
NDRG2,841.0,0.376266446,941.0,1.381986,0.71236674
NDUFA4,1685.0,0.439642808,129.0,0.403908,0.247301138
NEU1,667.0,0.413226082,156.0,0.134672,0.102436942
NFATC2IP,3242.0,0.412267479,15.0,0.531955,-0.069191199
NFKB1,708.0,0.4099683,467.0,-0.743602,-0.398644099
NFKB2,153.0,0.424806573,563.0,0.757361,0.136189434
NFKBIE,1053.0,0.409138176,25.0,0.878699,0.03588102
NGDN,1255.0,0.423783924,27.0,0.808186,-0.181139695
NGRN,1679.0,0.414477409,50.0,0.407796,0.008094778
NINJ1,5217.0,0.455972644,71.0,0.131491,0.305968921
NIP7,1593.0,0.443769116,318.0,0.551961,-0.234384915
NIT2,2351.0,0.432361565,74.0,0.227097,-0.25910761
NMNAT3,2689.0,0.397393877,1228.0,-1.734381,-0.85102137
NMT1,3377.0,0.454689408,31.0,-0.41751,-0.325450499
NONO,1092.0,0.432928506,710.0,-0.25778,-0.174613488
NOP14,912.0,0.38067473,187.0,-1.016554,-0.071479369
NOP2,785.0,0.393538298,198.0,0.104586,-0.322985265
NOTCH2,6062.0,0.409327653,297.0,-1.535342,0.018331942
NPTN,1068.0,0.388989686,197.0,0.02075,0.452511141
NR2C2,6271.0,0.390767743,362.0,-0.497184,0.173951481
NRBF2,883.0,0.43605128,224.0,0.357823,0.13160037
NRF1,1901.0,0.447602651,500.0,-0.002332,0.087444039
NRGN,833.0,0.413631862,152.0,1.306169,0.132586917
NRP1,3846.0,0.416817106,523.0,0.073612,-0.152310194
NSFL1C,1587.0,0.42738001,868.0,0.142494,0.062551219
NSMAF,602.0,0.358586884,214.0,-0.264338,-0.180979744
NTAN1,178.0,0.344459601,320.0,0.263846,-0.090891784
NUBP1,246.0,0.455923678,142.0,1.123498,0.198175901
NUCKS1,5461.0,0.359398328,271.0,0.434433,0.502922651
NUDC,716.0,0.476401948,127.0,1.104741,0.243379634
NUDT16,5489.0,0.428387545,75.0,-0.16771,-0.215286965
NUMA1,663.0,0.474508115,436.0,-0.323751,0.061057053
NUP93,5678.0,0.382018893,495.0,0.377763,0.113059457
NXF1,2943.0,0.375826754,136.0,-0.136343,-0.234100554
OCIAD2,4872.0,0.363821488,322.0,-0.358379,-0.940648302
OGDH,1071.0,0.396078149,159.0,-0.26632,0.138261531
OPA3,7233.0,0.475004358,100.0,-0.475537,0.451923072
OSBPL2,2363.0,0.383456763,571.0,0.762292,0.578544752
OSBPL5,1099.0,0.381371042,158.0,-0.214372,0.447370668
OVCA2,792.0,0.429983078,65.0,0.822154,-0.153782923
P2RX4,573.0,0.442596273,304.0,0.554622,0.554861622
PAAF1,509.0,0.376143366,341.0,0.352867,-0.029544159
PACSIN2,1591.0,0.413490434,405.0,-1.262047,-0.365403456
PARK7,451.0,0.457171775,163.0,0.413798,-0.307580382
PARP1,769.0,0.460215809,171.0,-0.819957,-0.274403313
PARP10,332.0,0.422654659,200.0,0.792782,-0.004180621
PARP12,816.0,0.416480622,874.0,0.688239,0.249948687
PARP14,2243.0,0.414355918,59.0,0.246658,0.276328648
PARP9,451.0,0.418102187,327.0,0.21544,0.399267311
PARVG,2043.0,0.383803232,484.0,1.05664,-0.017944696
PBK,750.0,0.413339119,464.0,-0.236069,-0.230077529
PCNA,338.0,0.425000199,239.0,0.255664,0.0280733
PDAP1,2007.0,0.464659554,134.0,0.07218,-0.069227926
PDCD2,155.0,0.440448783,111.0,0.421524,-0.172486883
PDCD2L,48.0,0.433436103,33.0,-0.060228,-0.347475413
PDCD6IP,3211.0,0.388727459,158.0,-0.159066,0.218358135
PDHA1,2054.0,0.402514578,145.0,0.414094,-0.090480938
PDHB,2974.0,0.442593378,43.0,0.742952,-0.11514739
PDLIM1,357.0,0.379179626,233.0,1.952336,0.646689688
PDXDC1,2055.0,0.375670185,335.0,0.010889,0.200375712
PDXK,6244.0,0.398158884,198.0,-0.412836,-0.244664948
PEBP1,796.0,0.360152166,326.0,0.432133,-0.441794561
PEF1,769.0,0.441759403,424.0,-0.375564,-0.375224532
PELO,5222.0,0.385240523,985.0,-0.512809,-0.290130835
PEPD,395.0,0.450896903,133.0,-0.88159,-0.336076301
PEX6,946.0,0.370078344,93.0,0.060682,0.334654702
PEX7,2294.0,0.407005497,102.0,0.195041,-0.038329693
PFDN5,124.0,0.497062947,117.0,0.874443,0.17264448
PFDN6,574.0,0.470152145,222.0,1.781823,0.056887312
PGM1,570.0,0.393980016,681.0,-1.645922,-0.23793224
PHB,988.0,0.45268542,190.0,0.368334,-0.565987783
PHF10,104.0,0.365149381,79.0,0.239092,0.103246011
PI4K2A,2692.0,0.385068362,57.0,0.131189,0.537593438
PIAS1,3626.0,0.396022529,741.0,-0.322036,-0.136852365
PIGH,1430.0,0.434471606,98.0,0.617655,1.404442164
PIK3AP1,3866.0,0.407313024,128.0,0.65089,-0.395634396
PIR,205.0,0.385796208,485.0,0.714313,-0.292223881
PITPNC1,4686.0,0.369070722,874.0,0.691703,-0.128521423
PLA2G4C,585.0,0.406173977,398.0,-0.495074,0.263189986
PLAUR,323.0,0.418467601,226.0,0.22133,0.083123863
PLCB2,818.0,0.468984469,301.0,1.298966,0.064007238
PLCG1,3987.0,0.454806205,121.0,0.244976,0.108109553
PLD4,273.0,0.377985619,192.0,0.601545,-0.369543163
PLEKHO1,5192.0,0.424698037,839.0,1.280196,-0.005015017
PLEKHO2,2119.0,0.429714475,134.0,0.307665,-0.212167875
PLSCR1,10376.0,0.415598704,388.0,-0.464084,-0.014082867
PML,3324.0,0.431306474,140.0,0.218324,-0.122496946
POLR1C,1131.0,0.439933821,86.0,0.607777,-0.010601224
POLR1D,1469.0,0.427162265,456.0,0.832539,0.014525271
POLR2F,1600.0,0.47244007,250.0,0.581487,-0.189756784
POLR2H,1065.0,0.427596015,1167.0,0.732967,-0.020289385
POLR3H,3481.0,0.444306047,388.0,-0.722903,-0.096840824
POLR3K,1023.0,0.473025152,46.0,1.206767,-0.068337062
PPA2,660.0,0.432735716,20.0,-0.368605,-0.089543094
PPIE,4556.0,0.446406574,56.0,0.046997,-0.019606511
PPIL1,1921.0,0.453832883,252.0,0.13686,0.287688056
PPP1R14B,282.0,0.457456004,268.0,0.799965,-0.070139036
PPP1R3G,2923.0,0.390061911,0.0,-0.127852,0.157573658
PRC1,1136.0,0.367783806,234.0,-0.081699,0.058388385
PRCC,357.0,0.381841119,290.0,-0.233522,-0.240405259
PRDX1,303.0,0.414090753,341.0,0.630427,-0.268901588
PRDX6,944.0,0.433706552,51.0,0.651012,-0.041551781
PREB,658.0,0.378530018,403.0,-0.026708,-0.01441403
PREP,579.0,0.425974009,233.0,-0.091782,-0.218417304
PRG4,784.0,0.366727173,51.0,0.294063,-0.602200713
PRIM2,1166.0,0.350864643,125.0,0.463781,-0.031130707
PRKAB1,1305.0,0.365943644,289.0,0.122007,0.363614028
PRKAR2A,5019.0,0.427443141,254.0,-1.864078,0.10754698
PRKCB,5795.0,0.38010529,197.0,0.855202,-0.395042824
PRKCD,451.0,0.404392693,469.0,0.900749,0.446318235
PRKRA,683.0,0.420894136,659.0,0.109778,-0.037895958
PRKRIP1,3224.0,0.453589322,55.0,0.436043,0.204192815
PRMT5,393.0,0.386451423,508.0,-0.175279,0.023449343
PRMT7,3655.0,0.450088803,850.0,1.370108,0.349521708
PROCR,549.0,0.357872186,218.0,0.586092,-0.560264133
PRPS1,3908.0,0.466551451,409.0,-0.330787,-0.153476655
PRPSAP1,2056.0,0.390811115,688.0,-0.409028,-0.315264898
PRRC1,3173.0,0.409170839,188.0,0.115088,0.026148498
PSMA5,2997.0,0.446573967,225.0,0.764744,-0.196703115
PSMA6,187.0,0.423632682,445.0,0.797083,-0.029873275
PSMB10,58.0,0.455018511,128.0,1.855548,-0.129665503
PSMB2,3775.0,0.389848815,412.0,-0.157609,-0.138550318
PSMB8,242.0,0.411206622,522.0,1.452629,0.030700712
PSMB9,5497.0,0.431095699,69.0,1.79963,-0.167989916
PSMC3,66.0,0.485654947,194.0,0.893394,-0.157160469
PSMD11,2567.0,0.390095635,61.0,-0.471401,-0.139693805
PSMD13,384.0,0.437236365,242.0,0.500432,-0.110728363
PSMD8,450.0,0.458928351,52.0,0.119151,-0.138145368
PSME2,53.0,0.443656162,65.0,2.368567,0.379192049
PSMG1,5308.0,0.427553471,578.0,-0.594579,-0.555892581
PSTPIP2,1923.0,0.429639796,96.0,-0.91743,-0.267442298
PTBP1,1504.0,0.473818895,106.0,0.166669,-0.210624481
PTDSS1,3765.0,0.367954205,423.0,-0.2147,0.026775182
PTGS1,3346.0,0.37260918,633.0,-0.430021,0.042698225
PTP4A1,3419.0,0.421202001,1153.0,-0.304997,-0.296907385
PTPMT1,1899.0,0.450492628,193.0,0.472012,-0.322194658
PTPN18,2185.0,0.381656528,101.0,0.833986,-0.105063875
PTPN7,1593.0,0.440747449,781.0,1.848481,-0.290200022
PTPRE,2994.0,0.426620112,1843.0,-0.352432,-0.16222679
PTPRF,4571.0,0.452810321,356.0,-1.773016,-0.34350195
PTRH2,3186.0,0.370743372,1544.0,0.722369,0.0176197
PWWP2B,819.0,0.424412275,29.0,0.771131,0.180629123
PYCR2,578.0,0.474148407,230.0,0.867252,-0.404388765
PYGL,175.0,0.392036998,127.0,-0.192597,-0.303490359
QARS,97.0,0.458996209,396.0,0.462928,0.426187898
RAB11FIP1,4277.0,0.380614122,56.0,-0.713478,-0.062960877
RAB12,1120.0,0.38483812,283.0,-0.003191,-0.083933564
RAB21,5246.0,0.435367738,267.0,-0.027277,0.10304101
RAB31,3231.0,0.437498832,175.0,0.075182,0.075230217
RAB35,2172.0,0.408841719,189.0,-0.20133,0.351840043
RAB7A,1376.0,0.419395127,232.0,0.343367,0.237661138
RAB8B,4163.0,0.425956778,96.0,0.13714,-0.111290259
RAB9A,1716.0,0.417525007,283.0,-0.004816,0.179813205
RABGGTA,77.0,0.387342734,512.0,0.563837,-0.090996618
RABGGTB,440.0,0.409412379,78.0,-0.508015,-0.265310995
RABIF,4760.0,0.447399225,159.0,0.551574,-0.062590492
RACGAP1,1895.0,0.366370127,354.0,0.042289,0.100602825
RAD9A,924.0,0.444046557,185.0,1.769539,0.166131398
RAE1,1112.0,0.432613552,365.0,0.92976,0.194007631
RAI1,1472.0,0.455620822,469.0,-0.322811,0.292214393
RAN,2043.0,0.442855294,361.0,-0.016144,-0.243086178
RANBP10,3359.0,0.379453562,1256.0,-0.436296,-0.211379832
RANGAP1,3145.0,0.481547647,765.0,-0.165981,-0.193361509
RAPGEF1,2727.0,0.425793135,159.0,-0.237176,0.051823717
RARS,114.0,0.423508657,41.0,0.159321,0.240126234
RASGRP2,183.0,0.381671176,582.0,0.727273,-0.009502438
RBBP4,6506.0,0.404056961,164.0,-1.133793,-0.421248436
RBBP5,3098.0,0.421849625,474.0,-1.139514,0.160868002
RBKS,251.0,0.392307233,1371.0,1.550674,0.016922828
RBM12,3599.0,0.375183789,304.0,-0.574261,0.025146484
RBM14,3443.0,0.468008211,139.0,0.130361,0.03214027
RBM4B,5277.0,0.396841232,170.0,0.616671,-0.271989201
RBMX,1201.0,0.353737079,210.0,0.222508,0.089843187
RBPJ,4223.0,0.4178224,518.0,0.388458,-0.174090402
RBX1,821.0,0.46562919,52.0,0.350539,-0.113447662
RC3H1,7637.0,0.410085914,87.0,0.248912,-0.018055808
RCCD1,1773.0,0.374130224,280.0,0.207873,0.365135786
RCOR1,4070.0,0.439565312,228.0,-0.092363,0.166281366
REEP4,591.0,0.460338979,469.0,0.379028,0.303325153
REEP5,2962.0,0.457536941,144.0,0.526167,0.947269895
RELB,408.0,0.418226182,131.0,0.052502,-0.241879478
REPIN1,2683.0,0.45080531,489.0,0.579227,0.723333682
RFC4,89.0,0.411167541,282.0,0.24883,-0.328804314
RFK,1882.0,0.429285662,357.0,0.429977,-0.087769978
RFWD3,2538.0,0.42367162,98.0,-0.045064,-0.165770338
RFX5,1546.0,0.386685917,221.0,0.278099,0.095295904
RFXAP,1850.0,0.421314391,156.0,0.435094,-0.211007867
RHBDF2,740.0,0.423256567,294.0,-0.554366,-0.272545831
RHOT2,568.0,0.454546166,881.0,0.464098,0.380112604
RINL,1279.0,0.357351373,413.0,0.825489,-0.099282062
RNASE2,179.0,0.384567964,71.0,-0.056866,-0.188105194
RNASEH1,4369.0,0.404567903,700.0,-0.089847,-0.495761591
RNASEH2B,3930.0,0.37625722,399.0,0.628806,0.389634064
RNASET2,1070.0,0.374792559,407.0,1.444798,0.177523995
RNF114,1751.0,0.459950313,36.0,0.869734,0.437746094
RNF167,289.0,0.375291206,776.0,0.117535,-0.082463544
RNF20,5226.0,0.396317502,92.0,-0.318092,0.00900865
RNF213,5288.0,0.417718743,150.0,-0.128082,0.271079963
RNF216,2819.0,0.430061571,259.0,-0.505291,0.041416675
RNF25,102.0,0.375620157,88.0,1.084634,0.303827345
RNF31,88.0,0.389352607,358.0,0.379756,0.104212858
RNLS,1252.0,0.416402283,135.0,0.034818,-0.02032157
RNMT,4581.0,0.415128602,241.0,-0.361546,0.130320407
RNPEP,463.0,0.447181346,896.0,0.673284,0.169390468
RP9,437.0,0.42869019,18.0,1.076978,-0.106137113
RPA1,2907.0,0.381710028,170.0,-0.243041,0.154261976
RPA2,639.0,0.400070522,793.0,-0.107801,-0.16020157
RPAIN,471.0,0.394698889,570.0,-0.428326,-0.493400019
RPL11,461.0,0.442317923,45.0,0.018836,-0.310679297
RPL14,5208.0,0.496792394,133.0,0.809031,0.132578555
RPL23,3146.0,0.464880603,90.0,1.138753,-0.133176619
RPL26,53.0,0.427802183,389.0,-0.184262,0.223412499
RPL31,1260.0,0.451994935,87.0,0.374398,-0.209762067
RPL34,1350.0,0.436455219,198.0,0.167372,0.61259599
RPL5,1058.0,0.451564158,75.0,0.196234,-0.17231855
RPL7,1077.0,0.460258279,707.0,-0.430001,-0.205951856
RPS11,373.0,0.483080585,92.0,0.390027,-0.075566021
RPS24,4247.0,0.430653047,142.0,0.809304,-0.276862449
RPS25,109.0,0.467193878,63.0,0.376564,0.017668824
RPS27A,743.0,0.450449292,321.0,-0.458307,0.086206683
RPS3A,306.0,0.426765211,80.0,-0.574833,-0.200237077
RPS4X,629.0,0.442998752,96.0,0.376699,-0.320125153
RPS6,2723.0,0.413925579,42.0,0.567832,-0.137693579
RPS6KA1,828.0,0.389798854,163.0,0.183949,-0.100490911
RPS6KA4,735.0,0.38455359,226.0,0.279069,0.092657197
RPS7,66.0,0.428822459,109.0,0.311356,-0.21016493
RPTOR,2341.0,0.385169267,805.0,-1.399629,-0.318262043
RREB1,3012.0,0.456825357,492.0,-0.571017,0.265887288
RRM1,2304.0,0.437568848,689.0,-0.441962,0.198146326
RRP8,5071.0,0.446233376,148.0,0.0279,-0.075046825
RRS1,978.0,0.468289248,104.0,0.849154,-0.325339937
RTN3,1690.0,0.358048129,187.0,-0.211195,0.588894483
RTN4IP1,1108.0,0.372133716,477.0,0.644935,-0.199026281
RUNX1,4334.0,0.416076551,1578.0,-0.387281,0.076676297
RUNX3,2611.0,0.405217602,439.0,0.842256,0.05861241
RWDD1,6365.0,0.401367905,746.0,0.975887,0.08657577
S100A8,71.0,0.444112716,170.0,1.191565,-1.8234893
S100A9,189.0,0.439508357,43.0,1.609937,-2.183622817
SAMD9,1815.0,0.395660052,270.0,0.17324,-0.298249541
SAMD9L,1162.0,0.396305952,1248.0,0.97976,0.22701996
SAMM50,150.0,0.345249646,197.0,-0.978559,-0.273283937
SAMSN1,684.0,0.407246581,430.0,1.412973,-0.14235742
SAP18,1754.0,0.427429047,39.0,1.421807,0.137158545
SAP30BP,1541.0,0.449617255,257.0,0.233848,-0.252742673
SAR1A,5213.0,0.411769389,203.0,-0.074107,0.016111196
SAR1B,5806.0,0.392367964,253.0,0.722647,0.274888652
SARS,1054.0,0.40098191,100.0,-0.230811,0.047180846
SASH3,1369.0,0.387406112,182.0,1.16044,-0.359901287
SCAMP4,1741.0,0.472519575,351.0,-0.427576,-0.036529304
SCO1,8645.0,0.407339367,61.0,-0.495823,-0.085817005
SDCCAG8,307.0,0.360606297,1542.0,0.016923,0.13014819
SEC11C,205.0,0.423646802,92.0,-0.48638,-0.179400316
SEC13,332.0,0.457264526,210.0,0.686403,0.066940122
SEC14L1,2986.0,0.420320088,665.0,-0.262825,-0.465616301
SEC22A,2559.0,0.422343815,79.0,0.281861,0.617039214
SEC24B,1221.0,0.400931805,155.0,-1.170098,-0.085789542
SEC24D,2115.0,0.386600041,297.0,-0.063159,0.440457562
SEC61B,270.0,0.404562259,76.0,0.754926,0.096971892
SEMA3F,960.0,0.38837398,318.0,0.698127,-0.246660757
SEMA4A,755.0,0.412797256,345.0,0.39194,-0.10375034
SEMA4D,2318.0,0.393173667,572.0,0.073116,0.10322862
SERPINA1,1707.0,0.420489385,573.0,-0.165072,-0.514834613
SERPINB8,2096.0,0.38524815,520.0,-0.512963,-0.701328989
